year,country_export,country_import,Product,Tonnage,Exporter Footprint (per unit),Importers Footprint (per unit),Actual WF (m3),Water Saved (m3)
2005,Canada,Guinea,VEGETABLE OIL,184.566,2770.8855292768285,,511411.25859650713,
2005,Canada,Kenya,PEAS,175.0,1198.5304697317051,,209742.8322030484,
2005,Canada,Mali,VEGETABLE OIL,151.004,2770.8855292768285,4772.542940114962,418414.7984629182,302258.27566620155
2005,Canada,Mali,PEAS,84.0,1198.5304697317051,,100676.55945746323,
2005,Canada,Mozambique,VEGETABLE OIL,483.589,2770.8855292768285,,1339969.7622174523,
2005,Canada,Sudan,WHEAT,3124.0,1341.2082980589053,1808.4462046018339,4189934.72313602,1459651.220040109
2005,Canada,Tanzania,VEGETABLE OIL,127.752,2770.8855292768285,,353986.1681361734,
2005,Canada,Tanzania,PEAS,75.0,1198.5304697317051,,89889.78522987789,
2005,Canada,Yemen,WHEAT,4150.0,1341.2082980589053,4159.873518777667,5566014.436944457,11697460.665982863
2005,China,"Korea, Democratic People's Republic of",MAIZE,54735.0,864.9832118773745,1707.6519820195265,47344856.10210809,46123475.13373069
2005,China,"Korea, Democratic People's Republic of",MAIZE MEAL,10.0,764.6046593810879,1509.4843970666345,7646.046593810879,7448.797376855466
2005,China,"Korea, Democratic People's Republic of",RICE,6548.0,1089.826055002166,2283.060491073877,7136181.008154183,7813299.087397564
2005,China,"Korea, Democratic People's Republic of",WHEAT FLOUR,15194.0,1301.5082956775225,2204.7192012784803,19775117.044524275,13723386.499700954
2005,Denmark,Ethiopia,VEGETABLE OIL,55.188,0.0,9211.524549245069,0.0,508365.61682373687
2005,Denmark,Honduras,VEGETABLE OIL,55.188,0.0,,0.0,
2005,Denmark,Iraq,PEA WHEAT BLENDED,1490.4,551.5279708611165,5887.511754625894,821997.2877714081,7952750.231323024
2005,Denmark,Yemen,VEGETABLE OIL,183.96,0.0,,0.0,
2005,Equatorial Guinea,Niger,RICE,34.9,0.0,4388.472158178989,0.0,153157.67832044672
2005,Equatorial Guinea,Niger,WHEAT FLOUR,25.0,0.0,2807.4769731028937,0.0,70186.92432757234
2005,India,Afghanistan,HIGH ENERGY BISCUITS,1583.96,,,,
2005,Italy,Algeria,PASTA,821.018,1218.2589855209728,3395.134989143969,1000212.5557744581,1787254.382742545
2005,Italy,Algeria,RICE,922.977,1402.7836957765223,,1294737.0871767271,
2005,Italy,Algeria,DRIED WHOLE MILK,70.59,0.0,0.0,0.0,0.0
2005,Italy,Cambodia,CORN-SOYA BLEND,198.0,899.3911038652027,1821.5569005992495,178079.43856531012,182588.82775334126
2005,Italy,"Congo, Democratic Republic of the",RICE,1122.0,1402.7836957765223,7457.803221404149,1573923.306661258,6793731.907754197
2005,Italy,Ethiopia,RICE,1311.0,1402.7836957765223,4017.6560419336483,1839049.4251630208,3428097.6458119927
2005,Italy,Guinea-Bissau,RICE,775.2,1402.7836957765223,4524.384959437395,1087437.9209659602,2419865.2995899087
2005,Italy,Somalia,RICE,1393.0,1402.7836957765223,1415.706689955187,1954077.6882166956,18001.730890879742
2005,Italy,Yemen,WHEAT FLOUR,3308.129,1218.2589855209728,4209.328916609706,4030157.8795125103,9894845.180062639
2005,Italy,Yemen,CONCENTRATED TOMATE PASTE,294.21,381.19394925444817,1499.2804395549338,112151.07181015119,328952.2263113058
2005,Japan,Bhutan,RICE,1000.0,1023.7669233122895,4957.487398269686,1023766.9233122894,3933720.4749573967
2005,Japan,Bolivia,RICE,624.96,1023.7669233122895,3137.7687571925526,639813.3763932484,1321166.5861018093
2005,Japan,"Congo, Democratic Republic of the",RICE,1064.517,1023.7669233122895,7457.803221404149,1089817.2939036286,6849141.017935852
2005,Japan,Indonesia,RICE,12528.0,1023.7669233122895,2291.2173917604023,12825752.015256362,15878619.468717957
2005,Japan,Mali,RICE,5905.14,1023.7669233122895,4742.95852451223,6045487.009528333,21962347.091909815
2005,Japan,Mozambique,RICE,520.0,1023.7669233122895,8190.923925870123,532358.8001223905,3726921.641330073
2005,Morocco,Niger,PASTA,18.97,3038.248413134056,2807.4769731028937,57635.57239715304,-4377.734217391151
2005,Morocco,Niger,RICE,94.575,2153.6753256114735,4388.472158178989,203683.8439197051,211355.9104400728
2005,Saudi Arabia,Afghanistan,DRIED FRUITS DATES,150.0,3504.5900209345828,,525688.5031401874,
2005,South Africa,Niger,MAIZE MEAL,7.7,1498.4405828473223,4702.0214113981,11537.992487924383,24667.57237984099
2005,United Arab Emirates,Niger,MILLET,128.0,0.0,,0.0,
2005,United Arab Emirates,Niger,WHEAT FLOUR,1.89,2095.837558061898,2807.4769731028937,3961.132984736987,1344.9984944274815
2005,United Arab Emirates,Niger,DRIED FRUITS DATES,34.5,5227.6610357111695,6198.710242531231,180354.30573203534,33501.197635292134
2005,United Arab Emirates,Niger,BEANS,4.96,0.0,819.5686757480219,0.0,4065.0606317101883
2005,United States of America,Afghanistan,WHEAT,23850.0,1961.3412331771283,2735.933782625488,46777988.41127451,18474032.304343384
2005,United States of America,Afghanistan,WHEAT-SOYA BLEND,1198.925,1807.0259951642697,2735.933782625488,2166488.641252322,1113690.7690819413
2005,United States of America,Afghanistan,VEGETABLE OIL,1800.486,3196.723790366448,,5755656.430421725,
2005,United States of America,Afghanistan,PEAS,33.0,1105.0226183501086,,36465.74640555358,
2005,United States of America,Angola,CORN-SOYA BLEND,497.098,1119.2139932688615,,556359.0376259645,
2005,United States of America,Angola,VEGETABLE OIL,499.998,3196.723790366448,,1598355.5017356433,
2005,United States of America,Angola,PEAS,949.05,1105.0226183501086,,1048721.7159451705,
2005,United States of America,Armenia,WHEAT FLOUR,1745.55,1984.658988039939,1071.959071118649,3464321.4965731152,-1593163.3399819576
2005,United States of America,Azerbaijan,WHEAT FLOUR,1095.9,1984.658988039939,1132.3479485328207,2174987.784992969,-934047.668195851
2005,United States of America,Azerbaijan,VEGETABLE OIL,250.05,3196.723790366448,,799340.7837811304,
2005,United States of America,Bangladesh,COMMON WHEAT,2020.0,1961.3412331771283,1360.7953514361636,3961909.291017799,-1213102.6811167486
2005,United States of America,Bangladesh,PEAS,170.0,1105.0226183501086,4403.949159051354,187853.84511951846,560817.5119192118
2005,United States of America,Benin,MAIZE MEAL,270.0,517.7466065457517,,139791.58376735295,
2005,United States of America,Benin,WHEAT-SOYA BLEND,290.0,1807.0259951642697,,524037.5385976382,
2005,United States of America,Benin,VEGETABLE OIL,110.0,3196.723790366448,,351639.6169403093,
2005,United States of America,Benin,RICE,2250.0,1739.8616421225033,2404.895401346096,3914688.6947756326,1496325.9582530838
2005,United States of America,Bolivia,WHEAT FLOUR,422.0,1984.658988039939,,837526.0929528542,
2005,United States of America,Burundi,MAIZE,3939.984,585.7172293863118,,2307716.5123063982,
2005,United States of America,Côte d'Ivoire,MAIZE MEAL,1498.074,517.7466065457517,,775622.7298544204,
2005,United States of America,Côte d'Ivoire,CORN-SOYA BLEND,299.075,1119.2139932688615,,334728.9250368847,
2005,United States of America,Côte d'Ivoire,BEANS,297.95,654.4143339759094,769.8025170091147,194982.7508081222,34379.90913474353
2005,United States of America,"Congo, Democratic Republic of the",MAIZE MEAL,1002.425,517.7466065457517,3309.361430095932,519002.14206662506,2798384.4894972895
2005,United States of America,"Congo, Democratic Republic of the",CORN-SOYA BLEND,101.625,1119.2139932688615,3743.8198210622672,113740.12206594805,266725.56724950485
2005,United States of America,"Congo, Democratic Republic of the",PEAS,498.4,1105.0226183501086,,550743.2729856941,
2005,United States of America,Ethiopia,WHEAT,51000.0,1961.3412331771283,4226.952559226829,100028402.89203355,115546177.62853475
2005,United States of America,Ethiopia,HARD RED WINTER WHEAT,3230.0,1961.3412331771283,4226.952559226829,6335132.183162125,7317924.583140533
2005,United States of America,Ethiopia,CORN-SOYA BLEND,998.8,1119.2139932688615,4498.175784288136,1117870.936476939,3374907.036870051
2005,United States of America,Ethiopia,VEGETABLE OIL,999.996,3196.723790366448,9211.524549245069,3196711.0034712865,6014776.699675585
2005,United States of America,Ethiopia,VEGETABLE OIL,420.0,3196.723790366448,9211.524549245069,1342623.9919539082,2526216.3187290207
2005,United States of America,Georgia,WHEAT FLOUR,1546.9,1984.658988039939,3244.1084487103253,3070068.988598982,1948242.3707110207
2005,United States of America,Guatemala,RICE,400.0,1739.8616421225033,3041.555734545745,695944.6568490013,520677.63696929667
2005,United States of America,Guatemala,CORN-SOYA BLEND,300.0,1119.2139932688615,3077.499483235468,335764.19798065844,587485.6469899819
2005,United States of America,Guatemala,VEGETABLE OIL,100.0,3196.723790366448,,319672.3790366448,
2005,United States of America,Guatemala,PINTO BEANS,210.0,1644.186681807485,,345279.20317957184,
2005,United States of America,Guatemala,SOYA OIL,2000.0,3196.723790366448,,6393447.580732896,
2005,United States of America,Guinea,VEGETABLE OIL,3520.0,3196.723790366448,,11252467.742089897,
2005,United States of America,Haiti,HARD RED WINTER WHEAT,1850.0,1961.3412331771283,,3628481.281377687,
2005,United States of America,India,BULGUR WHEAT,10842.0,1961.3412331771283,1805.1330836372672,21264861.650106426,-1693608.757311174
2005,United States of America,India,VEGETABLE OIL,1230.0,3196.723790366448,8249.1399248777,3931970.2621507314,6214471.8454488395
2005,United States of America,Indonesia,WHEAT FLOUR,700.0,1984.658988039939,,1389261.2916279573,
2005,United States of America,Indonesia,CORN-SOYA BLEND,140.0,1119.2139932688615,2775.484962882385,156689.9590576406,231877.93574589328
2005,United States of America,Kenya,MAIZE MEAL,1755.3,517.7466065457517,2393.120843576921,908800.6184697578,3291844.3982608113
2005,United States of America,Kenya,PEAS,498.6,1105.0226183501086,,550964.2775093642,
2005,United States of America,Kenya,SOYA-FORTIFIED BULGUR WHEAT,340.0,1807.0259951642697,,614388.8383558517,
2005,United States of America,Kenya,CORN-SOYA BLEND,560.0,1119.2139932688615,2707.2936690752495,626759.8362305624,889324.6184515773
2005,United States of America,Kenya,VEGETABLE OIL,510.0,3196.723790366448,,1630329.1330868886,
2005,United States of America,Kenya,BEANS,180.0,654.4143339759094,532.4908627442957,117794.58011566369,-21946.224821690463
2005,United States of America,Kenya,PINTO BEANS,180.0,1644.186681807485,,295953.6027253473,
2005,United States of America,Kenya,PEAS,30.0,1105.0226183501086,,33150.67855050326,
2005,United States of America,Lesotho,SOYA-FORTIFIED MAIZE MEAL,896.3,1085.2286818485813,5366.989421384037,972690.4675408835,3837742.150845628
2005,United States of America,Lesotho,PEAS,666.45,1105.0226183501086,,736442.3239994299,
2005,United States of America,Liberia,BULGUR WHEAT,4616.05,1961.3412331771283,,9053649.199407283,
2005,United States of America,Liberia,CORN-SOYA BLEND,674.891,1119.2139932688615,,755347.4511312152,
2005,United States of America,Liberia,VEGETABLE OIL,50.0,3196.723790366448,,159836.1895183224,
2005,United States of America,Madagascar,RICE,1688.0,1739.8616421225033,4564.472817577358,2936886.451902786,4767943.664167794
2005,United States of America,Madagascar,CORN-SOYA BLEND,410.0,1119.2139932688615,,458877.7372402332,
2005,United States of America,Madagascar,BEANS,170.0,654.4143339759094,1115.481651814402,111250.43677590459,78381.44403254376
2005,United States of America,Malawi,MAIZE MEAL,2054.0,517.7466065457517,3321.5695794969647,1063451.529844974,5759052.386441791
2005,United States of America,Malawi,CORN-SOYA BLEND,20.0,1119.2139932688615,3757.630676319848,22384.27986537723,52768.33366101973
2005,United States of America,Malawi,SOYA OIL,1580.0,3196.723790366448,,5050823.588778988,
2005,United States of America,Mauritania,VEGETABLE OIL,300.008,3196.723790366448,,959042.7109002573,
2005,United States of America,Mauritania,PEAS,319.85,1105.0226183501086,,353441.4844792823,
2005,United States of America,Mauritania,SOYA-FORTIFIED SORGHUM GRITS,469.0,1390.9842060608817,5828.583799907263,652371.5926425535,2081234.2095139527
2005,United States of America,Mauritania,WHEAT-SOYA BLEND,328.0,1807.0259951642697,,592704.5264138805,
2005,United States of America,Mozambique,SOYA-FORTIFIED MAIZE MEAL,1001.4,1085.2286818485813,4570.998182911448,1086748.0020031694,3490649.578364354
2005,United States of America,Mozambique,VEGETABLE OIL,3.174,3196.723790366448,,10146.401310623107,
2005,United States of America,Mozambique,WHEAT,14000.0,1961.3412331771283,1527.11325180789,27458777.264479797,-6079191.739169336
2005,United States of America,Nepal,VEGETABLE OIL,99.973,3196.723790366448,,319586.0674943049,
2005,United States of America,Nicaragua,MAIZE MEAL,50.0,517.7466065457517,2071.264589242317,25887.330327287582,77675.89913482827
2005,United States of America,Nicaragua,RICE,40.0,1739.8616421225033,2044.4368261681268,69594.46568490013,12183.007361824939
2005,United States of America,Nicaragua,CORN-SOYA BLEND,120.0,1119.2139932688615,2343.1835983067576,134305.67919226337,146876.35260454754
2005,United States of America,Nicaragua,VEGETABLE OIL,90.0,3196.723790366448,,287705.14113298035,
2005,United States of America,Nicaragua,LENTILS,40.0,1781.7565890595265,,71270.26356238106,
2005,United States of America,Nicaragua,WHEAT,2360.0,1961.3412331771283,,4628765.310298023,
2005,United States of America,Occupied Palestinian Territory,WHEAT FLOUR,1660.75,1984.658988039939,2130.9918907594283,3296022.4143873286,243022.36819139187
2005,United States of America,Occupied Palestinian Territory,VEGETABLE OIL,300.007,3196.723790366448,,959039.5141764671,
2005,United States of America,Pakistan,ENRICHED DRIED SKIM MILK,160.0,2388.071681656164,0.0,382091.4690649862,-382091.4690649862
2005,United States of America,Pakistan,ENRICHED DRIED SKIM MILK,636.0,2388.071681656164,0.0,1518813.5895333202,-1518813.5895333202
2005,United States of America,Rwanda,MAIZE,3000.0,585.7172293863118,,1757151.6881589354,
2005,United States of America,Rwanda,CORN-SOYA BLEND,100.0,1119.2139932688615,,111921.39932688615,
2005,United States of America,Rwanda,VEGETABLE OIL,580.0,3196.723790366448,,1854099.79841254,
2005,United States of America,Sierra Leone,BULGUR WHEAT,1320.0,1961.3412331771283,,2588970.427793809,
2005,United States of America,Somalia,MAIZE,798.584,585.7172293863118,4465.838149131658,467744.40791223844,3098602.484573917
2005,United States of America,Somalia,RICE,775.15,1739.8616421225033,1415.706689955187,1348653.7518912584,-251268.71117249533
2005,United States of America,Somalia,CORN-SOYA BLEND,401.05,1119.2139932688615,4465.838149131658,448860.7720004769,1342163.6177087745
2005,United States of America,Somalia,LENTILS,447.3,1781.7565890595265,,796979.7222863262,
2005,United States of America,Sudan,MAIZE,5300.0,585.7172293863118,8154.27020110917,3104301.315747453,40113330.75013115
2005,United States of America,Sudan,SORGHUM,36390.0,1129.2576549703522,6531.2377200285955,41093686.06437112,196578054.56746948
2005,United States of America,Sudan,CORN-SOYA BLEND,498.125,1119.2139932688615,8154.27020110917,557508.4703970517,3504337.3735304535
2005,United States of America,Sudan,VEGETABLE OIL,1149.045,3196.723790366448,,3673179.487701616,
2005,United States of America,Sudan,LENTILS,2497.1,1781.7565890595265,,4449224.378540544,
2005,United States of America,Sudan,PEAS,897.95,1105.0226183501086,,992255.0601474801,
2005,United States of America,Sudan,PEAS,139.15,1105.0226183501086,,153763.89734341763,
2005,United States of America,Tajikistan,VEGETABLE OIL,628.0,3196.723790366448,357389.88819912553,2007542.5403501294,222433307.2487007
2005,United States of America,Tanzania,VEGETABLE OIL,499.072,3196.723790366448,,1595395.335505764,
2005,United States of America,Uganda,SORGHUM,14739.998,1129.2576549703522,,16645255.57574768,
2005,United States of America,Uganda,MAIZE,300.0,585.7172293863118,,175715.16881589356,
2005,United States of America,Uganda,SOYA-FORTIFIED MAIZE MEAL,450.0,1085.2286818485813,,488352.9068318616,
2005,United States of America,Uganda,CORN-SOYA BLEND,20.0,1119.2139932688615,,22384.27986537723,
2005,United States of America,Uganda,LENTILS,110.0,1781.7565890595265,,195993.2247965479,
2005,United States of America,Uganda,PEAS,50.0,1105.0226183501086,,55251.13091750543,
2005,United States of America,Uganda,HARD RED WINTER WHEAT,6310.0,1961.3412331771283,,12376063.18134768,
2005,United States of America,Uganda,VEGETABLE OIL,1000.0,3196.723790366448,,3196723.790366448,
2005,United States of America,Zambia,SORGHUM,3000.0,1129.2576549703522,,3387772.9649110567,
2005,United States of America,Zimbabwe,VEGETABLE OIL,298.0,3196.723790366448,4868.562702668756,952623.6895292016,498207.9958660878
2005,Canada,Afghanistan,PEAS,349.95,1198.5304697317051,,419425.7378826102,
2005,Canada,Angola,PEAS,1249.5,1198.5304697317051,,1497563.8219297656,
2005,Canada,Burkina Faso,VEGETABLE OIL,83.902,2770.8855292768285,,232482.83767738446,
2005,Canada,Burundi,PEAS,922.9,1198.5304697317051,,1106123.7705153907,
2005,Canada,Chad,PEAS,399.95,1198.5304697317051,,479352.2613691955,
